datetime;open;high;low;close;volume
2025-08-18;521.59003;522.82001;514.02002;517.099976;23760600
2025-08-19;515.0;515.15997;508.54999;509.76999;21481000
2025-08-20;509.87;511.0;504.44;505.72;27723000
2025-08-21;503.69;507.63;502.72;504.23999;18443300
2025-08-22;504.25;510.73001;502.41;507.23001;24324200
2025-08-25;506.63;508.19;504.12;504.26001;21638600
2025-08-26;504.35999;504.98001;498.51001;502.040009;30835700
2025-08-27;502.0;507.29001;499.89999;506.73999;17277900
2025-08-28;507.089996;511.089996;505.5;509.64001;18015600
2025-08-29;508.66;509.60001;504.48999;506.69;20961600
2025-09-02;500.47;506.0;496.81;505.12;18128000
2025-09-03;503.79001;507.79001;502.32001;505.35001;16345100
2025-09-04;504.29999;508.14999;503.14999;507.97;15509500
2025-09-05;509.070007;511.97;492.37;495.0;31994800
2025-09-08;498.10999;501.20001;495.029999;498.20001;16771000
2025-09-09;501.42999;502.25;497.70001;498.41;14410500
2025-09-10;502.98001;503.23001;496.72;500.37;21611800
2025-09-11;502.25;503.17001;497.88;501.01001;18881600
2025-09-12;506.64999;512.54999;503.85001;509.89999;23624900
2025-09-15;508.79001;515.46997;507.0;515.35999;17143800
2025-09-16;516.88;517.22998;508.60001;509.040009;19711900
2025-09-17;510.62;511.29001;505.92999;510.019989;15816600
2025-09-18;511.48999;513.070007;507.66;508.45001;18913700
2025-09-19;510.56;519.29999;510.31;517.92999;52474100
2025-09-22;515.59003;517.73999;512.53998;514.45001;20009300
2025-09-23;513.79999;514.59003;507.31;509.23001;19799600
2025-09-24;510.38;512.47998;506.92001;510.14999;13533700
2025-09-25;508.29999;510.01001;505.040009;507.029999;15786500
2025-09-26;510.059998;513.94;506.62;511.45999;16213100
2025-09-29;511.5;516.84998;508.88;514.59998;17617800
2025-09-30;513.23999;518.15997;509.66;517.95001;19728200
2025-10-01;514.79999;520.51001;511.69;519.71002;22632300
2025-10-02;517.64001;521.59998;510.67999;515.73999;21222900
2025-10-03;517.099976;520.48999;515.0;517.34998;15112300
2025-10-06;518.60999;531.030029;518.20001;528.57001;21388600
2025-10-07;528.28998;529.79999;521.44;523.97998;14615200
2025-10-08;523.28003;526.95001;523.090027;524.84998;13363400
2025-10-09;522.34003;524.33002;517.40002;522.40002;18343600
2025-10-10;519.64001;523.58002;509.63;510.95999;24133800
2025-10-13;516.40997;516.40997;511.67999;514.049988;14284200
2025-10-14;510.23001;515.28003;506.0;513.57001;14684300
2025-10-15;514.96002;517.19;510.0;513.42999;14694700
2025-10-16;512.58002;516.84998;508.13;511.60999;15559600
2025-10-17;509.040009;515.47998;507.31;513.58002;19867800
2025-10-20;514.60999;518.70001;513.42999;516.78998;14665600
2025-10-21;517.5;518.69;513.039978;517.65997;15586200
2025-10-22;521.15002;525.22998;517.71002;520.53998;18962700
2025-10-23;522.46002;523.95001;518.60999;520.56;14023500
2025-10-24;522.78998;525.34998;520.71002;523.60999;15532400
2025-10-27;531.78003;534.58002;529.01001;531.52002;18734700
2025-10-28;550.0;553.71997;540.77002;542.070007;29986700
2025-10-29;544.94;546.27002;536.72998;541.54999;36023000
2025-10-30;530.47998;534.96997;522.12;525.76001;41023100
2025-10-31;528.88;529.32001;515.099976;517.81;34006400
2025-11-03;519.81;524.96002;514.59003;517.030029;22374700
2025-11-04;511.76001;515.54999;507.84;514.33002;20958700
2025-11-05;513.29999;514.83002;506.57999;507.16;23024300
2025-11-06;505.66;505.70001;495.81;497.10001;27406500
2025-11-07;496.95001;499.38;493.25;496.82001;24019800
2025-11-10;500.040009;506.85001;498.79999;506.0;26101500
2025-11-11;504.79999;509.60001;502.35001;508.67999;17980000
2025-11-12;509.35999;511.67001;499.12;511.14001;26574900
2025-11-13;510.31;513.5;501.29001;503.29001;25273100
2025-11-14;498.23001;511.60001;497.44;510.17999;28505700
2025-11-17;508.45001;512.12;504.91;507.48999;19092800
2025-11-18;495.37;502.98001;486.78;493.79001;33815100
2025-11-19;490.10001;495.19;482.82999;487.12;23245300
2025-11-20;492.70999;493.57001;475.5;478.42999;26802500
2025-11-21;478.5;478.92001;468.26999;472.12;31769200
2025-11-24;475.0;476.89999;468.019989;474.0;34421000
2025-11-25;474.070007;479.14999;464.89001;476.98999;28019800
2025-11-26;486.31;488.31;481.20001;485.5;25709100
2025-11-28;487.60001;492.63;486.64999;492.01001;14386700
2025-12-01;488.44;489.85999;484.64999;486.73999;23964000
2025-12-02;486.72;493.5;486.32001;490.0;19562700
2025-12-03;476.32001;484.23999;475.20001;477.73001;34615100
2025-12-04;479.76001;481.32001;476.48999;480.84;22318200
2025-12-05;482.51999;483.39999;478.88;483.16;22608700
2025-12-08;484.89001;492.29999;484.38;491.019989;21965900
2025-12-09;489.10001;492.12;488.5;492.019989;14696100
2025-12-10;484.029999;484.25;475.079987;478.56;35756200
2025-12-11;476.63;486.029999;475.85999;483.47;24669200
2025-12-12;479.82001;482.45001;476.34;478.53;21248100
2025-12-15;480.10001;480.72;472.51999;474.82001;23727700
2025-12-16;471.91;477.89001;470.88;476.39001;20705600
2025-12-17;476.91;480.0;475.0;476.12;24527200
2025-12-18;478.19;489.60001;477.89001;483.98001;28573500
2025-12-19;487.35999;487.85001;482.48999;485.92001;70836100
2025-12-22;486.12;488.73001;482.69;484.92001;16963000
2025-12-23;484.98001;487.82999;484.73999;486.85001;14683600
2025-12-24;485.67999;489.16;484.82999;488.019989;5855900
2025-12-26;486.70999;488.12;485.95999;487.70999;8842200
2025-12-29;484.85999;488.35001;484.17999;487.10001;10893400
2025-12-30;485.92999;489.67999;485.5;487.48001;13944500
2025-12-31;487.84;488.14001;483.29999;483.62;15601600
2026-01-02;484.39001;484.66;470.16;472.94;25571600
2026-01-05;474.059998;476.070007;469.5;472.85001;25250300
2026-01-06;473.79999;478.73999;469.75;478.51001;23037700
2026-01-07;479.76001;489.70001;477.95001;483.47;25564200
2026-01-08;481.23999;482.66;475.85999;478.10999;18162600
2026-01-09;474.059998;479.82001;472.20001;479.28;18491000
2026-01-12;476.67001;480.98999;475.67999;477.17999;23519900
2026-01-13;474.67999;475.78;465.95001;470.67001;28545800
2026-01-14;466.45999;468.20001;457.17001;459.38;28184300
2026-01-15;464.12;464.25;455.89999;456.66;23225800
2026-01-16;457.82999;463.19;456.48001;459.85999;34246700
2026-01-20;451.22;456.79999;449.28;454.51999;26130000
2026-01-21;452.60001;452.69;438.67999;444.10999;37980500
2026-01-22;447.62;452.84;444.70001;451.14001;25349400
2026-01-23;451.87;471.10001;450.53;465.95001;38000200
2026-01-26;465.31;474.25;462.0;470.28;29291200
2026-01-27;473.70001;482.87;473.16;480.57999;29213900
2026-01-28;483.20999;483.73999;478.0;481.63;36875400
2026-01-29;439.98999;442.5;421.019989;433.5;128855300
2026-01-30;439.17001;439.60001;426.45001;430.29001;58566800
2026-02-02;430.23999;430.73999;422.25;423.37;42219900
2026-02-03;422.01001;422.049988;408.56;411.20999;61424100
2026-02-04;411.0;419.79999;409.23999;414.19;45012400
2026-02-05;407.44;408.29999;392.32001;393.67001;66289200
2026-02-06;399.17001;401.79001;392.92001;401.14001;53515300
2026-02-09;404.85001;414.89001;400.87;413.60001;45480500
2026-02-10;419.62;423.67999;412.70001;413.26999;44857900
2026-02-11;416.17999;416.45999;401.01001;404.37;42491000
2026-02-12;405.0;406.20001;398.01001;401.84;40802400
2026-02-13;404.45001;405.54001;398.049988;401.32001;34091600
2026-02-17;399.22;400.51999;394.53;396.85999;32078800
2026-02-18;398.13;402.56;396.32001;399.60001;23223400
2026-02-19;400.69;404.42999;396.67001;398.45999;28234000
2026-02-20;396.10999;400.12;395.16;397.23001;34015200
2026-02-23;395.0;395.35999;383.10001;384.47;43238300
2026-02-24;384.14001;389.35999;381.70999;389.0;33884700
2026-02-25;390.53;401.47;390.16;400.60001;43625500
2026-02-26;404.70999;407.48999;398.73999;401.72;34405900
2026-02-27;390.88;396.82001;389.88;392.73999;51367200
2026-03-02;392.85999;401.19;390.63;398.54999;35474900
2026-03-03;393.14001;406.70001;392.67001;403.92999;38199200
2026-03-04;401.26999;411.029999;400.31;405.20001;35808000
2026-03-05;404.42001;411.60999;404.39999;410.67999;39001300
2026-03-06;409.20001;413.049988;408.51001;408.95999;31123900
2026-03-09;404.92001;410.20999;403.5;409.41;30131900
2026-03-10;410.029999;410.20001;402.92999;405.76001;31706400
2026-03-11;405.57001;409.01001;401.59;404.88;25512100
2026-03-12;404.63;406.12;401.70999;401.85999;27263900
2026-03-13;401.0;404.79999;394.25;395.54999;26848000
2026-03-16;398.070007;400.63;394.79001;399.95001;27733700
2026-03-17;400.26999;404.39999;397.75;399.41;26228300
2026-03-18;397.13;398.0;391.0;391.79001;25908500
2026-03-19;390.10001;392.48999;387.059998;389.019989;25138800
2026-03-20;386.79001;387.0;380.12;381.87;50853200
2026-03-23;383.89999;387.20999;381.67999;383.0;29680100
2026-03-24;382.35999;382.47;371.85001;372.73999;42733600
2026-03-25;376.92001;377.059998;369.63;371.040009;31181200
2026-03-26;370.82001;374.72;365.19;365.97;36836600
2026-03-27;361.89999;362.45001;356.51001;356.76999;37883400
2026-03-30;361.89999;365.35999;356.28;358.95999;44797000
2026-03-31;364.54999;372.89999;363.070007;370.17001;45244400
2026-04-01;373.48999;373.98999;368.20001;369.37;29417200
2026-04-02;367.20999;373.64001;364.14999;373.45999;24099100
2026-04-06;373.48999;373.73001;369.5;372.88;16146600
2026-04-07;370.34;372.45001;366.56;372.29001;21443300
2026-04-08;384.98001;385.0;371.41;374.32999;33064800
2026-04-09;372.5;373.5;367.049988;373.070007;30435300
2026-04-10;372.98001;375.64001;370.029999;370.87;28111100
2026-04-13;373.60999;384.54001;371.019989;384.37;35745800
2026-04-14;387.92001;394.69;386.51999;393.10999;37504500
2026-04-15;398.0;414.37;396.73001;411.22;45063400
2026-04-16;419.85999;420.82001;412.14001;420.26001;41642400
2026-04-17;424.82001;431.57999;420.69;422.79001;48568200
2026-04-20;421.14999;423.32999;416.29999;418.070007;27582200
2026-04-21;420.23999;427.17999;417.20001;424.16;32048500
2026-04-22;426.19;433.70001;423.67001;432.92001;29378200
2026-04-23;419.89001;423.66;411.41;415.75;38308000
2026-04-24;416.97;424.95001;415.79999;424.62;27457400
2026-04-27;422.38;427.10999;417.070007;424.82001;30867300
2026-04-28;424.57001;429.92001;421.89999;429.25;30438100
2026-04-29;424.57999;426.82001;420.29001;424.45999;38288300
2026-04-30;410.81;414.42001;398.01001;407.78;70909400
2026-05-01;412.79999;417.10999;410.44;414.44;31372400
2026-05-04;411.54001;420.78;410.79999;413.62;28066500
2026-05-05;415.32001;416.78;408.79999;411.38;25700900
2026-05-06;408.0;418.42001;405.10999;413.95999;30285900
2026-05-07;420.10999;427.98001;418.76001;420.76999;34942400
2026-05-08;417.39001;418.63;414.0;415.12;33383800
2026-05-11;407.87;412.69;405.5;412.66;35657900
2026-05-12;414.48001;415.5;406.64001;407.76999;38594200
2026-05-13;403.20001;406.31;401.029999;405.20999;29667100
2026-05-14;404.48001;411.84;400.88;409.42999;27077500
2026-05-15;414.26999;428.17001;412.91;421.92001;50771200
2026-05-18;416.62;425.12;415.60999;423.54001;32564100
2026-05-19;429.89999;432.70001;416.48999;417.42001;33018700
2026-05-20;414.17001;422.10001;411.29999;421.059998;27864000
2026-05-21;424.75;426.34;415.70999;419.089996;31393500
2026-05-22;419.54001;424.39999;416.32999;418.57001;22390300
2026-05-26;416.42999;419.76999;413.019989;416.029999;30398000
2026-05-27;411.01001;415.94;409.57999;412.67001;28901500
2026-05-28;412.98001;429.48999;412.67001;426.98999;47250500
2026-05-29;432.54999;450.32999;432.35999;450.23999;79654400
2026-06-01;464.84;466.32001;458.26999;460.51999;53628900
2026-06-02;446.88;453.5;440.42999;441.31;37036800
2026-06-03;438.45001;440.39001;424.25;427.34;39037000
2026-06-04;435.81;436.14999;426.41;428.049988;26899500
2026-06-05;428.34;429.47;414.39999;416.67001;34782200
2026-06-08;414.14001;417.16;408.56;411.73999;32086700
2026-06-09;409.029999;411.98001;398.48001;403.41;35317300
2026-06-10;398.54999;405.040009;397.16;397.35999;32576000
2026-06-11;395.20999;396.85001;384.0;390.34;47224100
2026-06-12;391.42999;391.73999;382.26999;390.73999;34865800
2026-06-15;396.79999;401.75;392.85001;399.76001;32266400
2026-06-16;395.79001;396.84;390.69;393.82999;31506800
2026-06-17;390.25;390.37;377.32001;378.91;41987800
2026-06-18;377.82001;381.37;373.28;379.39999;59714200
2026-06-22;375.73999;381.63;367.070007;367.34;45171100
2026-06-23;372.38;377.22;370.67001;373.94;40647600
2026-06-24;371.57001;378.88;364.78;365.45999;44509900
2026-06-25;362.76999;364.23001;349.20001;352.82999;66179000
2026-06-26;357.14999;376.60999;355.42999;372.97;186201600
2026-06-29;377.5;380.5;359.89999;368.57001;51229900
2026-06-30;371.029999;374.14999;367.45001;373.019989;44945700
2026-07-01;380.82999;388.82999;374.89001;384.28;48065800
2026-07-02;384.48001;392.20001;383.70001;390.48999;42128900
2026-07-06;387.040009;389.14999;381.22;386.73999;34224500
2026-07-07;392.48999;395.57001;388.22;388.84;29297500
2026-07-08;384.029999;385.31;381.32999;383.34;25908300
2026-07-09;374.45001;384.64999;373.35001;384.35999;31083200
2026-07-10;387.79999;391.91;381.5;385.10001;24644600
2026-07-13;387.75;393.64999;384.14999;390.98999;28914900
2026-07-14;382.82001;388.19;378.64999;384.92999;27863900
2026-07-15;387.79999;398.95999;386.39999;395.63;36253700
2026-07-16;398.31;405.98999;392.049988;401.10001;37047400
2026-07-17;394.85999;398.39001;389.39001;393.82001;33049800
2026-07-20;391.41;403.17999;389.64999;402.29001;27915800
2026-07-21;398.81;401.47;396.32001;397.75;24126600
2026-07-22;399.57999;401.0;386.95999;390.34;28142500
2026-07-23;389.97;391.78;377.39001;381.57999;30351800
2026-07-24;387.049988;389.029999;380.64999;381.70001;27659400
2026-07-27;390.079987;394.20001;387.98999;389.10001;27856200
2026-07-28;393.16;400.32001;391.29999;393.35001;32367500
2026-07-29;393.39999;401.25;388.73999;390.54001;47209000
2026-07-30;437.89999;458.69;432.44;451.10001;110160700
2026-07-31;450.0;466.84;449.32999;464.72;60846000
2026-08-03;476.13;491.64999;475.0;487.64999;66762100
2026-08-04;480.89999;499.44;479.17001;492.81;50455500
2026-08-05;496.35999;498.23999;485.67999;487.45999;33388900
2026-08-06;488.54999;501.56;488.51999;499.85999;36441500
2026-08-07;499.20999;505.17999;498.73001;499.98999;28846200
2026-08-10;503.44;513.72998;502.26999;506.059998;31206100
2026-08-11;504.32999;505.32999;499.54999;503.81;23049800
2026-08-12;499.98999;501.5;491.51999;492.42999;29001500
2026-08-13;493.26999;501.34;493.01001;496.88;23039000
2026-08-14;496.35999;500.01001;493.92001;495.39999;16217600
2026-08-17;490.14001;492.66;478.41;480.35001;29635800
2026-08-18;481.54001;484.26999;477.14999;481.63;24087600
2026-08-19;480.070007;489.29999;479.35999;484.31;19961900
2026-08-20;483.29999;484.16;479.5;481.14999;20020800
2026-08-21;479.88;486.35999;478.53;483.23999;22510800
2026-08-24;483.20999;490.60999;481.85999;487.31;17230800
2026-08-25;485.44;492.44;484.29999;491.70999;19519000
2026-08-26;487.85001;497.39999;487.31;496.37;20758900
2026-08-27;494.88;506.48001;490.079987;505.059998;28688800
2026-08-28;505.32999;517.78003;504.87;513.53003;29207300
2026-08-31;510.38;512.19;506.39001;507.29001;27208900
2026-09-01;497.51999;505.97;496.78;501.019989;21046900
2026-09-02;499.85001;500.26999;493.81;496.82001;15336100
2026-09-03;501.66;515.65002;500.79999;510.12;24125900
2026-09-04;510.0;511.0;499.35999;499.70001;18101800
2026-09-08;493.01001;495.19;490.14999;493.95001;18882300
2026-09-09;493.070007;494.39001;489.79999;491.64999;12889600
2026-09-10;488.32001;494.51999;486.0;492.44;16038800
2026-09-11;495.64999;498.97;492.57999;495.63;14510500
2026-09-14;497.059998;509.95001;495.34;505.41;23091900
2026-09-15;500.059998;505.89999;495.54001;497.12;17794600
2026-09-16;493.029999;495.97;487.23001;490.29999;16670300
2026-09-17;497.79999;501.47;493.17001;497.75;17841600
2026-09-18;497.97;498.64999;491.10001;493.78;39622300
2026-09-21;494.95001;501.87;491.32999;501.60999;27959900
2026-09-22;507.32001;508.5;493.64999;498.0;21652800
2026-09-23;500.76001;509.44;495.88;500.59;19445600
2026-09-24;495.070007;498.89999;491.22;497.92999;16637200
2026-09-25;499.14;517.46;497.35;513.9;581720
